ror,lr,lroe,coki,qs,sir
04hcs1a71,0,0,1,0,0
04hcvaf32,0,0,1,0,0
04hdbtc84,0,0,1,0,0
04hdj2902,0,0,1,0,0
04hdrrs71,0,0,1,0,0
04hehwn14,0,0,1,0,0
04hexmg17,0,0,1,0,0
04hfkdb50,0,0,1,0,0
04hfv3620,0,0,1,0,0
04hfxwy37,0,0,1,0,0
04hgt1t77,0,0,1,0,0
04hhgsb74,0,0,1,0,0
04hhhj520,0,0,1,0,0
04hhneb29,0,0,1,0,0
04hhyx074,0,0,1,0,0
04hjmn382,0,0,1,0,0
04hjr4202,0,0,1,1,0
04hjsag95,0,0,1,0,1
04hjv8v27,0,0,1,0,0
04hk36d32,0,0,1,0,0
04hk86037,0,0,1,0,0
04hkzty24,0,0,1,0,0
04hm3y828,0,0,1,0,0
04hm9pd03,0,0,1,0,0
04hnf9a51,0,0,1,0,0
04hnrs676,0,0,1,0,0
04hp0cf98,0,0,1,0,1
04hp7kk26,0,0,1,0,0
04hpp6453,0,0,1,0,0
04hqqqx81,0,0,1,0,0
04hrbe508,0,0,1,0,0
04hrnch96,0,0,1,0,0
04hs8t575,0,0,1,0,0
04hsa7a08,0,0,1,0,0
04hsm1w74,0,0,1,0,0
04hsp7g83,0,0,1,0,0
04hsvgn43,0,0,1,0,0
04hsvhf62,0,0,1,0,1
04ht9zz88,0,0,1,0,0
04hteea03,0,0,1,0,1
04htg4q18,0,0,1,0,0
04hwbg047,0,0,1,0,0
04hwjfc40,0,0,1,0,0
04hwwrz21,0,0,1,0,0
04hx5st34,0,0,1,0,0
04hx99g79,0,0,1,0,1
04hx9jj82,0,0,1,0,0
04hym7e04,0,0,1,1,1
04hyzq608,0,0,1,0,1
04hzbg791,0,0,1,0,0
04j0rnj48,0,0,1,0,0
04j0w0694,0,0,1,0,0
04j198w64,1,1,1,1,1
04j1jjs80,0,0,1,0,0
04j1sr579,0,0,1,0,0
04j1w0q97,0,0,1,0,0
04j1zjr14,0,0,1,0,0
04j2q1352,0,0,1,0,0
04j351e79,0,0,1,0,0
04j3r8z61,0,0,1,0,0
04j3saz95,0,0,1,0,0
04j3vr751,1,1,1,0,1
04j47fz63,0,0,1,0,0
04j4j0a75,0,0,1,0,1
04j59hx92,0,0,1,0,0
04j5g5g52,0,0,1,0,0
04j5m9426,0,0,1,0,0
04j5z3x06,0,0,1,0,1
04j6k3054,0,0,1,0,0
04j6r2795,0,0,1,0,0
04j6xxj55,0,0,1,0,0
04j757h98,1,1,1,1,1
04j7b2v61,1,1,1,0,1
04j7mzp05,0,0,1,0,1
04j8de466,0,0,1,0,0
04j8pdt93,0,0,1,0,0
04j8wth34,0,0,1,0,0
04j9d0s43,0,0,1,0,0
04j9vr008,0,0,1,0,0
04ja5n907,0,0,1,0,0
04jabhf80,0,0,1,0,0
04jaeba88,0,0,1,0,1
04janbd12,0,0,1,0,0
04japw488,0,0,1,0,0
04jb7yj10,0,0,1,0,0
04jbp8w50,0,0,1,0,0
04jbt9n06,0,0,1,0,0
04jcykh16,1,1,1,0,1
04jdy5g59,0,0,1,0,0
04je48v27,0,0,1,0,0
04je6yw13,0,0,1,1,0
04je98850,0,0,1,1,1
04jf6jw55,0,0,1,0,1
04jfz0g97,0,0,1,0,0
04jg63q12,0,0,1,0,0
04jgpa018,0,0,1,0,0
04jhb1n36,0,0,1,0,0
04jhcmb20,0,0,1,0,0
04jhxpq45,0,0,1,0,0
04jj38x11,0,0,1,0,0
04jj9d877,0,0,1,0,0
04jjn8965,0,0,1,0,0
04jjna482,0,0,1,0,0
04jjswc10,0,0,1,0,0
04jk6hn97,0,0,1,0,0
04jmbkr13,0,0,1,0,0
04jmcwc90,0,0,1,0,0
04jmsq731,0,0,1,0,1
04jmt9361,1,1,1,1,1
04jn0td46,1,1,1,0,0
04jp2hx10,0,0,1,0,0
04jpmg381,0,0,1,0,0
04jpmwt24,0,0,1,0,0
04jq39t97,0,0,1,0,0
04jqeag92,0,0,1,0,0
04jqj7p05,0,0,1,1,1
04jr0a134,0,0,1,0,0
04jr1s763,1,1,1,1,0
04jr4s665,0,0,1,0,0
04jrdcy74,0,0,1,0,0
04jrfgq66,0,0,1,1,1
04jrwm652,0,0,1,0,0
04js4m423,0,0,1,0,0
04jscf286,0,0,1,0,0
04jsebv71,0,0,1,0,0
04jst1j84,0,0,1,0,0
04jsx0x49,0,0,1,0,0
04jt46d36,0,0,1,1,1
04jte2n37,0,0,1,0,0
04jth1r26,0,0,1,0,0
04jtrvy64,0,0,1,0,0
04jtt0w10,0,0,1,0,0
04jty2903,0,0,1,0,0
04jvka613,0,0,1,0,0
04jvwj909,0,0,1,0,0
04jx76k82,0,0,1,0,0
04jyjz861,0,0,1,0,0
04jzmk773,0,0,1,1,1
04jzwa923,0,0,1,0,0
04k031t90,0,0,1,0,0
04k093t90,0,0,1,0,0
04k0d3t24,0,0,1,0,0
04k0ww995,0,0,1,0,0
04k0x3905,0,0,1,0,0
04k0yqc48,0,0,1,0,0
04k15jp43,0,0,1,0,0
04k1c4v44,0,0,1,0,0
04k1m2t10,0,0,1,0,0
04k26n974,0,0,1,0,0
04k2ezm16,0,0,1,0,0
04k2gzh89,0,0,1,0,0
04k3aaz82,0,0,1,0,0
04k46b490,0,0,1,0,0
04k4re972,0,0,1,0,0
04k4zw919,0,0,1,0,0
04k5dj193,0,0,1,0,0
04k5rxe29,1,1,1,0,0
04k5sn095,0,0,1,0,0
04k66wn67,0,0,1,0,0
04k69sk69,0,0,1,0,0
04k6k8h87,0,0,1,0,0
04k6p0323,0,0,1,0,0
04k6va493,0,0,1,0,0
04k7nem08,0,0,1,0,0
04k80k910,0,0,1,0,0
04k83g518,0,0,1,0,0
04k89yk85,1,1,1,0,0
04k8k6n84,0,0,1,0,0
04k8zab17,0,0,1,0,0
04k9e4w52,0,0,1,0,0
04ka27d61,0,0,1,0,0
04ka8rx28,1,1,1,0,1
04kayk232,0,0,1,0,0
04kbsj707,0,0,1,0,0
04kc6x746,0,0,1,0,0
04kc77756,0,0,1,0,0
04kdk0s45,0,0,1,0,0
04ke3vc41,0,0,1,0,0
04ke9yr06,0,0,1,0,0
04keq6987,0,0,1,0,1
04kf25f32,0,0,1,0,0
04kfg7139,0,0,1,0,0
04kfz4b98,0,0,1,0,0
04kgp9g48,0,0,1,0,0
04kh7mx79,0,0,1,0,0
04kjpwa96,0,0,1,0,0
04kkazx03,0,0,1,0,0
04kkb3773,0,0,1,0,0
04kkx4y96,0,0,1,0,0
04kkyet53,0,0,1,0,0
04kmeaw70,0,0,1,0,1
04kn1c182,0,0,1,0,0
04kne2879,0,0,1,0,0
04knez035,0,0,1,0,0
04knmnr48,0,0,1,0,0
04kp2b655,0,0,1,1,1
04kp2z675,0,0,1,0,0
04kp3hw27,0,0,1,0,0
04kpdmm83,0,0,1,0,0
04kpgmr70,0,0,1,0,0
04kq7tf63,0,0,1,0,0
04kqgqa72,0,0,1,0,0
04kqvjg13,0,0,1,0,1
04krpx645,1,1,1,0,1
04kt5vk53,0,0,1,0,0
04kv23141,0,0,1,0,0
04kw8et29,0,0,1,0,0
04kwn3124,0,0,1,0,0
04kwvgz42,1,1,1,1,1
04kx2sy84,1,1,1,0,1
04kxzy525,0,0,1,0,0
04ky2re88,0,0,1,0,0
04kynyg17,0,0,1,0,0
04kyt9204,0,0,1,0,0
04kz5ba43,0,0,1,0,0
04kzfg204,0,0,1,0,0
04m01e293,1,1,1,1,1
04m0bzb15,0,0,1,0,0
04m1ha467,0,0,1,0,0
04m21mw32,0,0,1,0,0
04m2anh63,0,0,1,0,1
04m2r0735,0,0,1,0,0
04m34bn97,0,0,1,0,0
04m3cqq68,0,0,1,0,0
04m3xd186,0,0,1,0,0
04m42eq84,0,0,1,0,0
04m4fy391,0,0,1,0,0
04m4wwh75,0,0,1,1,1
04m59hw59,0,0,1,0,0
04m5j1k67,1,1,1,1,1
04m5pzk31,0,0,1,0,0
04m6dqx50,0,0,1,0,0
04m8b1e20,0,0,1,0,0
04m8yw794,0,0,1,0,0
04m9ftx85,0,0,1,0,0
04m9gzq43,0,0,1,1,1
04mb01w79,0,0,1,0,0
04mbdq019,0,0,1,0,0
04mbfgm16,0,0,1,0,1
04mc1gv86,0,0,1,0,0
04md5yc36,0,0,1,0,1
04md71v26,0,0,1,0,0
04mdk1103,0,0,1,0,0
04mdnw291,0,0,1,0,0
04mfd9b91,0,0,1,0,0
04mfefe23,0,0,1,0,0
04mfj5474,0,0,1,0,0
04mfpmj78,0,0,1,0,0
04mfr5763,0,0,1,0,0
04mfr9y95,0,0,1,0,0
04mg21y19,0,0,1,0,0
04mgf6n79,0,0,1,0,0
04mghma93,1,1,1,1,0
04mgxhr44,0,0,1,0,0
04mhtp952,0,0,1,0,0
04mhy5c57,0,0,1,0,0
04mhzgx49,1,1,1,1,1
04mj8af82,0,0,1,0,1
04mjt7f73,0,0,1,1,1
04mk5mk38,0,0,1,0,1
04mkzax54,1,1,1,1,1
04mma4681,0,0,1,0,0
04mmf1y69,0,0,1,0,0
04mmq3h75,0,0,1,0,0
04mmv7r89,0,0,1,0,0
04mmwq306,0,0,1,0,0
04mnc5f76,0,0,1,0,0
04mnf7j68,0,0,1,0,0
04mnmkz07,0,0,1,0,1
04mpzkf73,0,0,1,0,0
04mq2g308,0,0,1,0,0
04mqvep70,0,0,1,0,0
04mr67481,0,0,1,0,0
04mrrw205,0,0,1,0,0
04ms51788,0,0,1,0,0
04msbx814,0,0,1,0,0
04msd0t92,0,0,1,0,0
04msyas67,0,0,1,0,0
04mtaqb21,0,0,1,0,0
04mtcj695,0,0,1,0,0
04mtej177,0,0,1,0,0
04mv1z119,0,0,1,1,0
04mv5gg87,0,0,1,0,0
04mv64y65,0,0,1,0,0
04mv68k05,0,0,1,0,0
04mvbr723,0,0,1,0,0
04mvpxy20,1,1,1,0,1
04mw0df78,0,0,1,0,0
04mw1hy69,0,0,1,0,0
04mw2ty13,0,0,1,0,0
04mwhg379,0,0,1,0,0
04mwjpk69,0,0,1,0,0
04mwvcn50,0,0,1,0,1
04mwwnx67,0,0,1,0,0
04mxsc976,0,0,1,0,0
04mxxkb11,1,1,1,0,0
04my0r533,0,0,1,0,0
04mz2ft79,0,0,1,0,0
04mz5ra38,1,1,1,1,0
04mz9mt17,0,0,1,0,0
04mze8a19,0,0,1,0,0
04mzg6j57,0,0,1,0,0
04mzk2m46,0,0,1,0,0
04mzk4q39,1,1,1,0,1
04mznrw11,0,0,1,0,1
04mzr3655,0,0,1,0,0
04mzvw485,0,0,1,0,0
04n0g0b29,1,1,1,1,1
04n13w407,0,0,1,0,0
04n1has83,0,0,1,0,0
04n1me355,0,0,1,0,1
04n34rm95,0,0,1,0,0
04n37he08,0,0,1,0,0
04n3k2k71,0,0,1,0,0
04n3n6d60,0,0,1,0,0
04n40zv07,1,1,1,0,1
04n4dcv16,0,0,1,0,1
04n4x0209,0,0,1,0,0
04n5wkv72,0,0,1,0,0
04n6a5g54,0,0,1,0,0
04n6bbc07,0,0,1,0,0
04n6qsf08,0,0,1,0,0
04n6qtb21,0,0,1,0,0
04n731m62,0,0,1,0,0
04n7py080,0,0,1,0,0
04n835f38,0,0,1,0,0
04n9sp567,0,0,1,0,0
04na2vb51,0,0,1,0,0
04nahdt84,0,0,1,0,0
04nap1310,0,0,1,0,0
04nayfw11,0,0,1,1,0
04naype60,0,0,1,0,0
04nbhqj75,1,1,1,1,1
04nbz6d36,0,0,1,0,0
04nd0xd48,0,0,1,0,1
04ndqkb04,0,0,1,0,1
04nfs2483,0,0,1,0,0
04ngpga37,0,0,1,0,0
04ngyrz44,0,0,1,0,0
04nh80821,0,0,1,0,0
04nj3w743,0,0,1,0,0
04njjy449,1,1,1,1,1
04nk1k821,0,0,1,0,0
04nk82x68,0,0,1,0,0
04nkhwh30,1,1,1,1,0
04nkken68,0,0,1,0,0
04nm9ed20,0,0,1,0,0
04nmbd607,0,0,1,0,0
04nn0sh76,0,0,1,0,0
04nn8h763,0,0,1,0,0
04np9tf37,0,0,1,0,0
04nqdwb39,1,1,1,0,0
04nqts970,0,0,1,0,0
04nqv0v23,0,0,1,0,0
04nraex26,0,0,1,0,1
04nrt0320,0,0,1,0,0
04nsmrq40,0,0,1,0,0
04nstae51,0,0,1,0,0
04nt8b154,0,0,1,0,1
04nte7y58,0,0,1,0,1
04ntynb59,0,0,1,0,0
04nv6z940,0,0,1,0,0
04nvcbr70,0,0,1,0,0
04nvfwd22,0,0,1,0,0
04nvnkt69,0,0,1,0,0
04nvpy675,0,0,1,0,0
04nwg1t42,0,0,1,0,0
04nwm7739,0,0,1,0,0
04nwrc387,0,0,1,0,0
04nx64s73,0,0,1,0,0
04nx9ps90,0,0,1,0,0
04nxkaq16,0,0,1,0,0
04nxym641,0,0,1,0,0
04ny3nx36,0,0,1,0,0
04nyv3z04,1,1,1,1,1
04nz95741,0,0,1,0,0
04nz98c29,0,0,1,0,0
04nzrzs08,0,0,1,0,1
04p18ec14,0,0,1,0,0
04p1p1388,0,0,1,0,0
04p1tkq77,0,0,1,0,0
04p22jz17,0,0,1,0,0
04p2cym91,0,0,1,0,1
04p2g8a33,0,0,1,0,0
04p2rkp70,0,0,1,0,0
04p2sbk06,1,1,1,1,1
04p2y4s44,1,1,1,0,1
04p3ez076,0,0,1,0,0
04p3pp808,0,0,1,0,0
04p457x22,0,0,1,0,0
04p47he44,0,0,1,0,0
04p491231,1,1,1,1,1
04p4gjp18,0,0,1,0,0
04p4ra235,0,0,1,0,0
04p549618,0,0,1,0,0
04p55hr04,0,0,1,0,1
04p5ezw03,0,0,1,0,0
04p61dj41,0,0,1,0,0
04p6eac84,0,0,1,0,1
04p7ekn23,0,0,1,0,0
04p81nz21,0,0,1,0,0
04p8ncq94,0,0,1,0,0
04p93kz40,0,0,1,0,0
04p9b6182,0,0,1,0,1
04p9hvh53,0,0,1,0,0
04p9k2z50,0,0,1,1,1
04p9k4b15,0,0,1,0,0
04p9p1r69,0,0,1,0,0
04p9zgs78,0,0,1,0,0
04pa05368,0,0,1,0,0
04pad1p35,0,0,1,0,0
04pam3b03,0,0,1,0,0
04pbams03,0,0,1,0,0
04pbtsc74,0,0,1,1,1
04pd3v454,0,0,1,1,1
04pe1sa24,0,0,1,0,0
04pekda06,0,0,1,0,0
04peych45,0,0,1,0,0
04pf12f40,0,0,1,0,0
04phk2284,0,0,1,0,0
04phxq043,0,0,1,0,0
04phycn98,0,0,1,0,0
04pjj9g71,0,0,1,0,0
04pjzhr83,0,0,1,0,0
04pkdxp64,0,0,1,0,0
04pm4x478,0,0,1,1,1
04pmaae27,0,0,1,0,0
04pmj7516,0,0,1,0,0
04pmn0e78,1,1,1,1,0
04pmz9934,0,0,1,0,0
04pn9tn44,0,0,1,0,0
04pnqcx66,0,0,1,0,0
04pp4xq32,0,0,1,0,0
04pp8hn57,1,1,1,1,1
04pq2gg30,0,0,1,0,0
04pq5x672,0,0,1,0,0
04pqmjc38,0,0,1,0,0
04pqny312,0,0,1,0,0
04pqpvr75,0,0,1,0,0
04pqs5t46,0,0,1,0,0
04pr7ha69,0,0,1,0,0
04pry7b16,0,0,1,0,0
04ps1r162,0,0,1,1,0
04ps1tq95,0,0,1,0,0
04ptbrd12,0,0,1,0,1
04ptfwx96,0,0,1,0,0
04pv7qx83,0,0,1,0,0
04pvj3017,0,0,1,0,0
04pvpk743,0,0,1,0,0
04pyrxz13,0,0,1,0,0
04pyvbw03,0,0,1,0,1
04pzf5g91,0,0,1,0,0
04pznsd21,1,1,1,1,1
04q0nd296,0,0,1,0,0
04q0nep37,0,0,1,0,0
04q0r6m34,0,0,1,0,0
04q12yn84,1,1,1,0,0
04q1n2n82,0,0,1,0,0
04q23qy39,0,0,1,0,0
04q2cc503,0,0,1,0,0
04q2jes40,0,0,1,1,1
04q2w0g82,0,0,1,0,0
04q32pk93,0,0,1,0,0
04q36bj19,0,0,1,0,0
04q3ga974,0,0,1,0,0
04q3r2543,0,0,1,0,0
04q4j2f69,0,0,1,0,1
04q4kt073,0,0,1,1,0
04q586p77,0,0,1,0,0
04q5p4a74,0,0,1,0,0
04q5v8a44,0,0,1,0,0
04q5vv384,0,0,1,0,0
04q6a0352,0,0,1,0,1
04q6c7p66,1,1,1,0,0
04q77sg93,0,0,1,0,0
04q78tk20,1,1,1,1,1
04q7e9e16,0,0,1,0,0
04q7y8a54,0,0,1,0,0
04q89zk14,0,0,1,0,0
04q8h6b75,0,0,1,0,0
04q8yne12,0,0,1,0,0
04q970a97,0,0,1,0,0
04q9esz89,0,0,1,0,1
04q9qf557,0,0,1,0,1
04q9yc293,0,0,1,0,0
04qa18r22,0,0,1,0,0
04qb0r423,0,0,1,0,0
04qb2qm38,0,0,1,0,0
04qb8nc58,0,0,1,0,0
04qbqv677,0,0,1,0,0
04qbzaj86,0,0,1,0,0
04qc5fv62,0,0,1,0,0
04qcq6322,0,0,1,0,0
04qct7s53,0,0,1,0,0
04qdhg582,0,0,1,0,0
04qdzzb42,0,0,1,0,0
04qe5y072,0,0,1,0,0
04qe65e37,0,0,1,0,0
04qenc566,0,0,1,1,1
04qf03327,0,0,1,0,0
04qfbfc73,0,0,1,0,0
04qfewz28,0,0,1,0,0
04qgh9k98,0,0,1,0,0
04qj3gf68,0,0,1,0,0
04qjh2h11,0,0,1,0,1
04qjkhc08,0,0,1,0,0
04qjmsq15,0,0,1,0,0
04qk6pt94,0,0,1,1,1
04qkb5e79,0,0,1,0,0
04qkq2m54,1,1,1,1,1
04qksbm30,0,0,1,0,0
04qm2hq24,0,0,1,0,0
04qmmjx98,0,0,1,0,0
04qr3zq92,1,1,1,1,1
04qr5t414,1,1,1,1,1
04qrtgy16,0,0,1,0,0
04qrv9y41,0,0,1,0,0
04qs5en05,0,0,1,0,1
04qsp9f77,0,0,1,0,0
04qst5w65,0,0,1,0,0
04qst6c17,0,0,1,0,0
04qszbx34,0,0,1,0,0
04qtcz169,0,0,1,0,0
04qtj9h94,1,1,1,1,1
04qtyk830,0,0,1,0,0
04qv8g759,0,0,1,0,0
04qva2324,0,0,1,0,1
04qvdf239,0,0,1,0,0
04qw17677,0,0,1,0,0
04qw24q55,1,1,1,1,0
04qw9bn98,0,0,1,0,0
04qwasw26,0,0,1,0,0
04qx1zg28,0,0,1,0,0
04qxnmv42,1,1,1,1,0
04qxpma28,0,0,1,0,0
04qxyd889,0,0,1,0,0
04qxzae03,0,0,1,0,0
04qy3pa58,0,0,1,0,0
04qyefj88,0,0,1,0,1
04qyvz380,0,0,1,1,1
04qzfn040,1,1,1,1,1
04qzpec27,0,0,1,0,1
04qzrw529,0,0,1,0,0
04r04yh88,0,0,1,0,0
04r0hn449,0,0,1,0,1
04r0j3d36,0,0,1,0,0
04r0ks517,0,0,1,0,0
04r0kzx48,0,0,1,0,0
04r0rbk24,0,0,1,1,0
04r15fz20,0,0,1,0,1
04r17kf39,0,0,1,0,0
04r1hh402,0,0,1,0,0
04r1x2k35,0,0,1,0,0
04r1zkp10,0,0,1,0,1
04r23zn56,0,0,1,1,0
04r2x0j90,0,0,1,0,0
04r30sv87,0,0,1,0,0
04r3dny05,0,0,1,0,0
04r3kq386,1,1,1,0,1
04r3m2882,0,0,1,0,0
04r45q768,0,0,1,0,0
04r4vm305,0,0,1,0,0
04r58gt57,0,0,1,0,0
04r5d0y92,0,0,1,0,0
04r5ddq29,0,0,1,0,0
04r5fv176,0,0,1,0,0
04r5xzk86,0,0,1,1,1
04r659a56,1,1,1,1,0
04r69jb93,0,0,1,0,0
04r72en83,0,0,1,0,0
04r79j859,0,0,1,0,0
04r8a1r80,0,0,1,0,1
04r8gaf17,0,0,1,0,0
04r8tna72,0,0,1,0,0
04r8wdj07,0,0,1,0,0
04r9gvy43,0,0,1,0,0
04r9s1v23,0,0,1,1,0
04ra49e34,0,0,1,0,0
04raf6v53,1,1,1,1,1
04ramzc89,0,0,1,0,0
04raxj885,0,0,1,0,0
04rb60x98,0,0,1,0,0
04rbrkq32,0,0,1,0,0
04rc8af74,0,0,1,0,1
04rc9cg08,0,0,1,0,0
04rcqnp59,0,0,1,0,0
04rctme81,0,0,1,0,0
04rdgrr80,0,0,1,0,0
04rdq3258,0,0,1,0,0
04rdtx186,1,1,1,1,1
04re28h79,0,0,1,0,0
04rep4w03,0,0,1,0,0
04rf83d41,0,0,1,0,0
04rfmre55,0,0,1,0,0
04rfsd440,0,0,1,0,0
04rg3qa61,0,0,1,0,0
04rgg2p32,0,0,1,0,0
04rh36p62,0,0,1,0,0
04rhev598,0,0,1,0,0
04rhvbz32,0,0,1,0,0
04rj1td02,0,0,1,0,0
04rjeh836,0,0,1,0,0
04rk6w354,0,0,1,0,0
04rkxwr48,0,0,1,0,0
04rmtzr09,0,0,1,0,0
04rmz8121,0,0,1,0,0
04rnfrn04,0,0,1,0,0
04rnxkh71,0,0,1,0,0
04rp1yr92,0,0,1,0,0
04rq4jq39,0,0,1,0,0
04rq5mt64,1,1,1,1,1
04rr0m327,0,0,1,0,0
04rrhkc58,0,0,1,0,0
04rrnb020,0,0,1,0,0
04rrs4x54,0,0,1,0,0
04rsexw75,0,0,1,0,0
04rssyw40,0,0,1,0,0
04rswrd78,1,1,1,1,1
04rszy995,0,0,1,0,0
04rt7n757,0,0,1,0,0
04rt94r53,0,0,1,0,1
04rtxcq25,0,0,1,0,0
04rv9a088,0,0,1,0,0
04rvw0k47,0,0,1,0,1
04rxjcv17,0,0,1,0,0
04rxyz404,0,0,1,0,0
04rymkk69,0,0,1,0,1
04rynnm03,0,0,1,0,0
04s03g948,0,0,1,0,0
04s04em45,0,0,1,0,0
04s0yt949,0,0,1,0,0
04s11gh14,0,0,1,0,0
04s1nv328,1,1,1,1,1
04s222234,0,0,1,0,1
04s2jm085,0,0,1,0,0
04s2jq961,0,0,1,0,0
04s2w8b69,0,0,1,0,0
04s346m05,0,0,1,0,0
04s36qm86,0,0,1,0,1
04s3t8g44,0,0,1,0,0
04s3waj07,0,0,1,0,0
04s42tp09,0,0,1,0,0
04s4j9e43,0,0,1,0,0
04s4rcv05,0,0,1,0,0
04s5e9593,0,0,1,0,0
04s5ed403,0,0,1,0,0
04s5mat29,1,1,1,1,1
04s5wwh39,0,0,1,0,0
04s60rj63,0,0,1,0,1
04s68af23,0,0,1,0,0
04s6e0d17,0,0,1,0,0
04s6fbg51,0,0,1,0,0
04s6jxt38,0,0,1,0,0
04s6kmw55,0,0,1,0,1
04s6nsa81,0,0,1,0,0
04s8jdf66,0,0,1,0,0
04s8tv284,0,0,1,0,0
04s92tb21,0,0,1,0,0
04s99y476,0,0,1,0,1
04s9hft57,0,0,1,1,1
04s9pf004,0,0,1,0,0
04sa43y59,0,0,1,0,0
04sadrh19,0,0,1,0,0
04sb3zx15,0,0,1,0,0
04sbcrt14,0,0,1,0,0
04sbsx707,0,0,1,0,1
04scnnc07,0,0,1,0,0
04sdbjc29,0,0,1,0,0
04se5tt51,0,0,1,0,0
04sex8v22,0,0,1,0,0
04sexa105,0,0,1,0,1
04sf43a98,0,0,1,0,0
04sfka033,1,1,1,0,1
04sfnmc71,0,0,1,0,0
04sg72471,0,0,1,0,0
04sgxw910,0,0,1,0,0
04sgy3p75,0,0,1,0,0
04sgyk254,0,0,1,0,0
04sh4pf16,0,0,1,0,0
04shepe48,0,0,1,1,1
04shrgb80,0,0,1,0,0
04shwth06,0,0,1,0,0
04sjbnx57,1,1,1,1,1
04sjchr03,1,1,1,1,0
04sjvrk20,0,0,1,0,0
04sk2ar21,0,0,1,0,0
04sksx363,0,0,1,0,0
04sms9203,0,0,1,0,0
04smsfy22,0,0,1,0,0
04sn6y446,0,0,1,0,0
04sn8qj61,0,0,1,0,0
04snhqa82,0,0,1,0,1
04snvc712,0,0,1,0,0
04snwmr98,0,0,1,0,0
04sph8e12,0,0,1,0,0
04spmxm14,0,0,1,0,0
04sppb023,0,0,1,0,1
04spwz235,0,0,1,0,0
04sq30h86,0,0,1,0,0
04sqpjb51,0,0,1,0,0
04sr5ys16,0,0,1,0,1
04srpf911,0,0,1,0,0
04srpvh96,0,0,1,0,0
04ss1bw11,1,1,1,0,1
04sssnv16,0,0,1,0,0
04st9j994,0,0,1,0,0
04stx0g16,0,0,1,0,0
04sv2e820,0,0,1,0,0
04svcpx91,0,0,1,0,0
04svmxd14,0,0,1,0,0
04svrs371,0,0,1,0,0
04sw18p91,0,0,1,0,0
04sw4z761,0,0,1,0,0
04swxte59,0,0,1,0,0
04sxex454,0,0,1,0,0
04sxj4848,0,0,1,0,0
04sxme922,0,0,1,0,0
04sxwc885,0,0,1,0,0
04synqw60,0,0,1,0,0
04szbq460,0,0,1,0,0
04szp2m52,0,0,1,0,0
04t0qbt32,0,0,1,1,1
04t104d61,0,0,1,0,0
04t17dk82,0,0,1,0,0
04t1qn077,0,0,1,0,0
04t27vc74,0,0,1,0,0
04t2ss102,1,1,1,1,1
04t2ykm02,0,0,1,0,0
04t3en479,1,1,1,1,0
04t3peq77,0,0,1,0,0
04t3pzj12,0,0,1,0,0
04t45q150,0,0,1,0,0
04t4gxd81,0,0,1,0,0
04t4jzh38,0,0,1,0,0
04t50yw64,0,0,1,0,0
04t59f227,0,0,1,0,0
04t5phd24,0,0,1,0,0
04t5xt781,1,1,1,1,0
04t67vr60,0,0,1,0,1
04t69c375,0,0,1,0,0
04t6r6d34,0,0,1,0,0
04t6tw838,0,0,1,0,0
04t6wsp57,0,0,1,0,0
04t718460,0,0,1,0,0
04t730v47,0,0,1,0,0
04t79ze18,0,0,1,0,0
04t7gxr16,0,0,1,0,0
04t8bw757,0,0,1,0,0
04t8h6g06,0,0,1,0,0
04t8wxc05,0,0,1,0,0
04t9p4363,0,0,1,0,0
04tah3159,0,0,1,0,0
04tav7h44,0,0,1,0,1
04tavpn47,1,1,1,0,1
04tb22w36,0,0,1,0,0
04tbgt398,0,0,1,0,0
04tbvjc27,0,0,1,0,1
04tc04306,0,0,1,0,0
04tc27d43,0,0,1,0,0
04tcj6w24,0,0,1,0,0
04tcyer40,0,0,1,0,0
04td15k45,0,0,1,0,1
04td37d32,1,1,1,0,1
04td8e917,0,0,1,0,0
04tdsr307,0,0,1,0,0
04tec8z30,0,0,1,0,1
04tenkb98,0,0,1,0,0
04teye511,1,1,1,1,0
04tf3kx07,0,0,1,0,0
04tf4g123,0,0,1,0,0
04tf6q291,0,0,1,0,0
04tft4718,0,0,1,1,1
04tgeej53,0,0,1,0,0
04tgrx733,0,0,1,1,0
04th56x69,0,0,1,0,0
04thacr56,0,0,1,0,0
04thy0g29,0,0,1,0,0
04tj5wz42,0,0,1,0,0
04tj63d06,1,1,1,1,1
04tj7zv24,0,0,1,0,0
04tj88f69,0,0,1,0,1
04tjmjk63,0,0,1,0,0
04tjvaj88,0,0,1,0,0
04tk2gy88,0,0,1,0,0
04tkhxj35,0,0,1,0,0
04tkkqy57,0,0,1,0,0
04tkkr536,0,0,1,0,0
04tmf0341,0,0,1,0,0
04tmf7v73,0,0,1,0,0
04tmmky42,0,0,1,0,1
04tn8zp39,0,0,1,0,0
04tp6pr14,0,0,1,0,0
04tpen147,0,0,1,0,0
04tqcn816,0,0,1,0,0
04tqgg260,0,0,1,0,0
04tqs3t69,0,0,1,0,0
04trbj059,0,0,1,0,0
04ts4qa58,0,0,1,0,1
04tsbkh63,0,0,1,0,1
04tsc8g87,0,0,1,0,1
04tsk2644,1,1,1,1,0
04ttjf776,1,1,1,1,0
04ttnw109,1,1,1,1,1
04tv9mc26,0,0,1,0,0
04tvaz881,0,0,1,0,0
04tvt8c73,0,0,1,0,0
04tw5da48,0,0,1,0,0
04twccc71,0,0,1,0,1
04twen471,0,0,1,0,0
04twzkg92,0,0,1,0,0
04txgxn49,1,1,1,1,1
04txhk134,0,0,1,0,0
