ror,region,lr,lroe,coki,qs,sir
058hsp657,Europe,0,0,1,0,0
058hz8544,Europe,0,0,1,0,0
058j17k65,Americas,0,0,1,0,0
058jafb94,Europe,0,0,1,0,1
058jm1724,Asia,0,0,1,0,0
058k59m52,Asia,0,0,1,0,0
058k8t807,Asia,0,0,1,0,0
058k9k832,Europe,0,0,1,0,0
058kdrc56,Europe,0,0,1,0,0
058kjq542,Europe,0,0,1,0,0
058kq6588,Europe,0,0,1,0,0
058kvs153,Asia,0,0,1,0,0
058kybv57,Americas,0,0,1,0,0
058kzsd48,Europe,1,1,1,0,0
058m30p27,Asia,0,0,1,0,0
058m4x348,Asia,0,0,1,0,0
058m7ey48,Americas,0,0,1,0,0
058ma0d84,Europe,0,0,1,0,0
058mdz444,Americas,0,0,1,0,0
058mq4s80,Europe,0,0,1,0,0
058ms9w43,Asia,0,0,1,0,0
058n0ks92,Europe,0,0,1,0,0
058n6ep94,Europe,0,0,1,0,0
058na1954,Asia,0,0,1,0,0
058nbms57,Americas,0,0,1,0,0
058nd7377,Europe,0,0,1,0,0
058ndjg49,Americas,0,0,1,0,0
058ngfn30,Europe,0,0,1,0,0
058nh3n50,Europe,0,0,1,0,0
058nm8p51,Asia,0,0,1,0,0
058np3c43,Asia,0,0,1,0,0
058nrs650,Europe,0,0,1,0,0
058nry849,Asia,0,0,1,0,0
058nsgg43,Europe,0,0,1,0,0
058p1kn93,Americas,0,0,1,0,1
058pagg05,Americas,0,0,1,0,0
058pdbn81,Asia,1,1,1,1,1
058pgtg13,Europe,0,0,1,0,0
058pmah25,Americas,0,0,1,0,0
058prbp42,Asia,0,0,1,0,0
058psnj96,Asia,0,0,1,0,0
058pt1w78,Asia,0,0,1,0,0
058pyyv44,Asia,0,0,1,0,0
058q1cn43,Europe,0,0,1,0,0
058q57q63,Europe,0,0,1,0,0
058q6m856,Asia,0,0,1,0,0
058q8kz50,Asia,0,0,1,0,0
058qcpv96,Europe,0,0,1,0,0
058qcqm21,Europe,0,0,1,0,0
058qd2v11,Africa,0,0,1,0,0
058qdtv35,Europe,0,0,1,0,0
058qjc262,Asia,0,0,1,0,0
058qm9p63,Europe,0,0,1,0,0
058qmst67,Europe,0,0,1,0,0
058qp7v13,Asia,0,0,1,0,0
058qr4y65,Europe,0,0,1,0,0
058qtt435,Americas,0,0,1,0,0
058rdjg17,Americas,0,0,1,0,0
058rn5r42,Europe,0,0,1,0,1
058rvd314,Europe,0,0,1,0,0
058rwr454,Americas,0,0,1,0,0
058rxv392,Europe,0,0,1,0,0
058rymf81,Asia,0,0,1,0,0
058s1vf87,Asia,0,0,1,0,1
058s20p71,Asia,0,0,1,0,1
058s63h23,Asia,0,0,1,0,0
058sgvn64,Americas,0,0,1,0,0
058sh5428,Europe,0,0,1,0,0
058snr381,Europe,0,0,1,0,0
058sshm54,Europe,0,0,1,0,0
058stpv70,Asia,0,0,1,0,0
058sw7g55,Americas,0,0,1,0,0
058t40d22,Asia,0,0,1,0,0
058t6p923,Europe,0,0,1,0,1
058t7m662,Europe,0,0,1,0,0
058t7w767,Asia,0,0,1,0,0
058td2q88,Europe,0,0,1,0,0
058thb585,Asia,0,0,1,0,0
058thx797,Europe,0,0,1,0,0
058tmpm50,Africa,0,0,1,0,0
058twjz75,Americas,0,0,1,0,0
058tx1a56,Asia,0,0,1,0,0
058tz9s83,Asia,0,0,1,0,0
058v0cd57,Europe,0,0,1,0,0
058v0t886,Africa,0,0,1,0,0
058v1h521,Asia,0,0,1,0,0
058v42s42,Americas,0,0,1,0,0
058vcb964,Europe,0,0,1,0,0
058vzj997,Americas,0,0,1,0,0
058w59113,Americas,0,0,1,0,0
058w5nk68,Americas,0,0,1,0,1
058wb7691,Asia,0,0,1,0,0
058wdq771,Europe,0,0,1,0,0
058wkc079,Americas,0,0,1,0,0
058wnr349,Europe,0,0,1,0,0
058wvcm81,Asia,0,0,1,0,0
058wvhh95,Europe,0,0,1,0,0
058x5eq06,Asia,0,0,1,0,0
058x7dy48,Europe,0,0,1,0,1
058xdtn86,Oceania,0,0,1,0,0
058xkam71,Europe,0,0,1,0,0
058xqe166,Europe,0,0,1,0,0
058xqms97,Americas,0,0,1,0,0
058xqwv02,Asia,0,0,1,0,0
058xvac60,Americas,0,0,1,0,0
058xzat49,Europe,0,0,1,0,0
058y0nn10,Asia,0,0,1,0,1
058y2sm81,Americas,0,0,1,0,0
058y6mx80,Europe,0,0,1,0,0
058y7jv19,Americas,0,0,1,0,0
058ya6669,Asia,0,0,1,0,0
058yas979,Asia,0,0,1,0,0
058ydcm32,Americas,0,0,1,0,0
058yerw52,Oceania,0,0,1,0,0
058yj6h98,Oceania,0,0,1,0,0
058ytte92,Africa,0,0,1,0,0
058ywcv06,Americas,0,0,1,0,0
058yxq906,Asia,0,0,1,0,0
058z3vf87,Europe,0,0,1,0,0
058zgr739,Americas,0,0,1,0,0
058znsm64,Americas,0,0,1,0,0
058zr4t24,Americas,0,0,1,0,0
058zs5j81,Asia,0,0,1,0,0
058zxsr17,Europe,0,0,1,0,0
058zz0t50,Americas,0,0,1,0,0
058zzep76,Europe,0,0,1,0,0
05901gg63,Asia,0,0,1,0,0
05906sn23,Americas,0,0,1,0,0
059076v18,Asia,0,0,1,0,0
05908st72,Americas,0,0,1,0,0
059091v77,Europe,0,0,1,0,0
0590c4t82,Europe,0,0,1,0,0
0590dbq33,Europe,0,0,1,0,0
0590dnz19,Asia,0,0,1,0,0
0590dv991,Africa,0,0,1,0,0
0590fg074,Europe,0,0,1,0,0
0590kp014,Africa,0,0,1,0,0
0590mw537,Europe,0,0,1,0,0
0590pq693,Europe,0,0,1,0,0
0590ypp09,Asia,0,0,1,0,0
05914mm11,Asia,0,0,1,0,0
0591czb14,Americas,0,0,1,0,0
0591e2567,Europe,0,0,1,0,0
0591pcw70,Americas,0,0,1,0,0
0591r7s41,Americas,0,0,1,0,0
0591s4t67,Europe,0,0,1,0,0
05920yd65,Asia,0,0,1,0,0
05923xh51,Europe,0,0,1,0,0
0592ata02,Europe,0,0,1,0,0
0592ben86,Asia,0,0,1,0,0
0592q0v50,Europe,0,0,1,0,0
05932h694,Europe,0,0,1,0,0
05933aq68,Asia,0,0,1,0,0
05938c493,Europe,0,0,1,0,0
05939ef94,Americas,0,0,1,0,0
0593bs311,Europe,0,0,1,0,0
0593dvd47,Europe,0,0,1,0,0
0593f3b93,Americas,0,0,1,0,0
0593kfr97,Asia,0,0,1,1,1
0593mby10,Europe,0,0,1,0,0
0593p4448,Asia,0,0,1,0,0
0593xbv16,Americas,0,0,1,0,0
0593ysv62,Europe,0,0,1,0,0
0594bad20,Africa,0,0,1,0,0
0594de127,Americas,0,0,1,0,0
0594j9961,Africa,0,0,1,0,0
0594rzx21,Europe,0,0,1,0,0
0594s0e67,Americas,0,0,1,0,0
0594ske86,Americas,0,0,1,0,0
05952x620,Europe,0,0,1,0,0
059538728,Americas,0,0,1,0,0
05953j253,Americas,0,0,1,0,0
05956p547,Americas,0,0,1,0,0
05957a955,Asia,0,0,1,0,0
0595f4b08,Americas,0,0,1,0,0
0595gz585,Africa,1,1,1,0,1
0595wzt18,Asia,0,0,1,0,0
0595ys057,Asia,0,0,1,0,0
05960ca78,Europe,0,0,1,0,0
059617j81,Americas,0,0,1,0,0
05961na22,Europe,0,0,1,0,0
059636586,Asia,1,1,1,1,1
0596amb15,Americas,0,0,1,0,0
0596j8n35,Americas,0,0,1,0,0
0596m7f19,Europe,1,1,1,0,1
0596qfc35,Americas,0,0,1,0,0
0596rmt30,Europe,0,0,1,0,0
0596vwe73,Americas,0,0,1,0,0
05973ve37,Americas,0,0,1,0,0
059771278,Americas,0,0,1,0,0
0597afe55,Europe,0,0,1,0,0
0597htz45,Asia,0,0,1,0,0
0597jba28,Europe,0,0,1,0,0
0597nct77,Americas,0,0,1,0,0
05983b311,Asia,0,0,1,0,0
05986n320,Asia,0,0,1,0,0
05986z039,Americas,0,0,1,0,0
05987a729,Asia,0,0,1,1,0
0598gge11,Americas,0,0,1,0,0
0598sqh06,Americas,0,0,1,0,0
05997db74,Americas,0,0,1,0,0
05998tm92,Asia,0,0,1,0,0
05998w930,Americas,0,0,1,0,0
05999pw96,Asia,0,0,1,0,0
0599cs764,Americas,0,0,1,0,0
0599dmq43,Asia,0,0,1,0,0
0599mab02,Europe,0,0,1,0,0
0599t2n59,Asia,0,0,1,0,0
0599wfz09,Americas,0,0,1,0,0
0599z7n30,Europe,0,0,1,0,0
0599zba67,Asia,0,0,1,0,0
059a53184,Europe,0,0,1,0,0
059a9e323,Americas,0,0,1,0,0
059a9nj82,Americas,0,0,1,0,0
059aer881,Asia,0,0,1,0,0
059aewc73,Americas,0,0,1,0,0
059aht397,Europe,0,0,1,0,0
059ap3j92,Americas,0,0,1,0,0
059b1px42,Europe,0,0,1,0,0
059b2sn04,Asia,0,0,1,0,0
059b5pb30,Asia,0,0,1,0,1
059b87n81,Europe,0,0,1,0,0
059be4e97,Europe,0,0,1,0,0
059bgad73,Asia,0,0,1,0,1
059bgk218,Americas,0,0,1,0,0
059c3mv67,Americas,0,0,1,0,1
059c7sp21,Americas,0,0,1,0,0
059c7vm29,Europe,0,0,1,0,0
059c9vn90,Asia,0,0,1,0,1
059cjpv64,Asia,0,0,1,0,0
059cs8z68,Asia,0,0,1,0,0
059d3zc80,Americas,0,0,1,0,0
059d6yn51,Asia,0,0,1,0,1
059d8kr95,Americas,0,0,1,0,0
059ddw530,Europe,0,0,1,0,0
059djzq42,Asia,0,0,1,0,1
059dkdx38,Asia,1,1,1,1,1
059dmrc35,Europe,0,0,1,0,0
059dpw236,Europe,0,0,1,0,0
059dqb057,Americas,0,0,1,0,0
059dt4t68,Americas,0,0,1,0,0
059dvm679,Africa,0,0,1,0,0
059dwew39,Africa,0,0,1,0,0
059dyfn28,Americas,0,0,1,0,0
059dyrr28,Europe,0,0,1,0,0
059e60q69,Asia,0,0,1,0,0
059eam965,Europe,0,0,1,0,0
059ebsr57,Americas,0,0,1,0,0
059edgr15,Americas,0,0,1,0,0
059eesf83,Americas,0,0,1,0,0
059et2b68,Africa,0,0,1,0,0
059et9981,Europe,0,0,1,0,0
059ex5q34,Americas,0,0,1,0,0
059ex7y15,Europe,0,0,1,0,0
059f0qa90,Asia,0,0,1,0,0
059f2k568,Africa,0,0,1,0,0
059fa3x42,Asia,0,0,1,0,0
059ffxx34,Oceania,0,0,1,0,0
059fmxd48,Europe,0,0,1,0,0
059fmyk31,Asia,0,0,1,0,0
059fqnc42,Americas,0,0,1,0,1
059fvd392,Europe,0,0,1,0,0
059g2r627,Europe,0,0,1,0,0
059g69b28,Asia,0,0,1,0,1
059g90c15,Americas,0,0,1,0,0
059gavv29,Europe,0,0,1,0,0
059gb3r46,Americas,0,0,1,0,0
059gb5g72,Americas,0,0,1,0,0
059gc9s81,Europe,0,0,1,0,0
059gcgy73,Asia,1,1,1,0,1
059gve835,Asia,0,0,1,0,0
059gw8r13,Asia,1,1,1,1,1
059gy7s73,Americas,0,0,1,0,0
059h0ng81,Asia,0,0,1,0,1
059h1d250,Asia,0,0,1,0,0
059h57z85,Asia,0,0,1,0,0
059h63k52,Europe,0,0,1,0,0
059h64789,Europe,0,0,1,0,0
059h8x781,Asia,0,0,1,0,0
059hh8s03,Americas,0,0,1,0,0
059hhvg49,Europe,0,0,1,0,0
059hjkt43,Europe,0,0,1,0,0
059hjnz30,Americas,0,0,1,0,0
059hk6n77,Asia,0,0,1,0,0
059hprj06,Europe,0,0,1,0,0
059hsda18,Americas,0,0,1,0,0
059hsy938,Asia,0,0,1,0,0
059hx7q04,Asia,0,0,1,0,0
059hy2f55,Asia,0,0,1,0,0
059j2cd05,Africa,0,0,1,0,0
059j7sj66,Americas,0,0,1,0,0
059j9s184,Americas,0,0,1,0,0
059jfth35,Europe,0,0,1,0,1
059jjdh21,Asia,0,0,1,0,0
059jkdx17,Europe,0,0,1,0,0
059jntb51,Asia,0,0,1,0,0
059jq5127,Americas,0,0,1,0,0
059jx7q58,Europe,0,0,1,0,0
059jy0w68,Europe,0,0,1,0,0
059jz3381,Europe,0,0,1,0,0
059k3db98,Americas,0,0,1,0,0
059k3xc14,Europe,0,0,1,0,0
059kfmf89,Europe,0,0,1,0,0
059kt3178,Asia,0,0,1,0,0
059kzn841,Americas,0,0,1,0,0
059m1v232,Europe,0,0,1,0,0
059m1x137,Americas,0,0,1,0,0
059mabc80,Oceania,0,0,1,0,0
059mdcg68,Americas,0,0,1,0,0
059me1x50,Asia,0,0,1,0,0
059mgez24,Asia,0,0,1,0,0
059mp4e63,Europe,0,0,1,0,0
059mq0909,Europe,0,0,1,0,0
059mr5v89,Americas,0,0,1,0,0
059mrwr24,Europe,0,0,1,0,0
059n1d175,Europe,0,0,1,0,0
059n54003,Europe,0,0,1,0,0
059ncap70,Americas,0,0,1,0,0
059ne2r23,Europe,0,0,1,0,0
059nf5421,Asia,0,0,1,0,0
059nmw410,Europe,0,0,1,0,0
059p0a776,Americas,0,0,1,0,0
059p4v436,Asia,0,0,1,0,0
059pfgk41,Europe,0,0,1,0,0
059pgr720,Asia,0,0,1,0,0
059pjy887,Americas,0,0,1,0,0
059pxp552,Asia,0,0,1,0,0
059q04r73,Europe,0,0,1,0,0
059q0y753,Asia,0,0,1,0,0
059q6am89,Europe,0,0,1,0,0
059qg2m13,Asia,0,0,1,0,1
059qgcz87,Africa,0,0,1,0,0
059qr5h87,Europe,0,0,1,0,0
059qtxz36,Asia,0,0,1,0,0
059qxwv46,Europe,0,0,1,0,0
059qzhk26,Europe,0,0,1,0,0
059qzzv16,Asia,0,0,1,0,0
059r2qd49,Asia,0,0,1,0,0
059r3nh67,Europe,0,0,1,0,0
059r50h13,Asia,0,0,1,0,0
059r55748,Americas,0,0,1,0,0
059r6hg65,Americas,0,0,1,0,0
059r8r572,Americas,0,0,1,0,0
059rc1n32,Americas,0,0,1,0,0
059rk5f84,Americas,0,0,1,0,0
059rn9488,Americas,0,0,1,0,0
059rnte75,Americas,0,0,1,0,0
059ryjv25,Asia,1,1,1,0,1
059s09c28,Europe,0,0,1,0,0
059s6j071,Asia,0,0,1,0,1
059s74574,Europe,0,0,1,0,0
059s97738,Africa,0,0,1,0,0
059s9d453,Asia,0,0,1,0,0
059saq786,Americas,0,0,1,0,0
059sbje92,Asia,0,0,1,0,0
059sbnj83,Asia,0,0,0,0,1
059sj0146,Asia,0,0,1,0,0
059sp8j34,Americas,1,1,1,1,0
059spgx09,Europe,0,0,1,0,0
059sz6q14,Europe,0,0,1,0,1
059t16j93,Asia,0,0,1,0,0
059t51t95,Asia,0,0,1,0,0
059tf1p39,Europe,0,0,1,0,0
059tqvg48,Europe,0,0,1,0,0
059tvcg64,Americas,0,0,1,0,0
059v3b755,Americas,0,0,1,0,0
059v8sw69,Europe,0,0,1,0,0
059v8t736,Asia,0,0,1,0,0
059vag305,Europe,0,0,1,0,0
059vcy092,Europe,0,0,1,0,0
059vhx348,Africa,0,0,1,0,0
059vkfm47,Europe,0,0,1,0,0
059vymd37,Europe,0,0,1,0,0
059w0gb06,Asia,0,0,1,0,1
059w81j32,Americas,0,0,1,0,0
059wbyv33,Europe,0,0,1,0,0
059wef195,Asia,0,0,1,0,0
059wkzj26,Europe,0,0,1,0,0
059wmd288,Americas,0,0,1,0,1
059wqqf58,Asia,0,0,1,0,0
059wtn003,Europe,0,0,1,0,0
059wz5438,Asia,0,0,1,0,0
059x21724,Asia,1,1,1,0,1
059x8vm09,Asia,0,0,1,0,1
059x9n677,Asia,0,0,1,0,0
059xcee45,Americas,0,0,1,0,0
059xepj08,Americas,0,0,1,0,0
059xf0t91,Americas,0,0,1,0,0
059xffm27,Europe,0,0,1,0,0
059xg9r41,Europe,0,0,1,0,0
059xgrv47,Asia,0,0,1,0,0
059xksf83,Europe,0,0,1,0,0
059xmmg10,Americas,0,0,1,0,0
059xnz004,Americas,0,0,1,0,0
059xs3104,Europe,0,0,1,0,0
059xx0z39,Europe,0,0,1,0,0
059y0zb32,Asia,0,0,1,0,0
059y2we84,Americas,0,0,1,0,0
059y7xr21,Asia,0,0,1,0,0
059y9v737,Americas,0,0,1,0,0
059ycz158,Asia,0,0,1,0,0
059yd5j13,Americas,0,0,1,0,0
059yhyy33,Asia,0,0,1,0,1
059yjzn93,Asia,0,0,1,0,0
059yk7s89,Africa,0,0,1,0,1
059ymf107,Asia,0,0,1,0,0
059ynac98,Europe,0,0,1,0,0
059ytn208,Europe,0,0,1,0,0
059yvz347,Europe,0,0,1,0,0
059yx9a68,Americas,1,1,1,1,1
059z11218,Asia,0,0,1,0,1
059z28h12,Europe,0,0,1,0,0
059z5w858,Americas,0,0,1,0,0
059z8dx76,Europe,0,0,1,0,0
059zg8r51,Americas,0,0,1,0,0
059zrbe49,Asia,0,0,1,1,1
059zvbg42,Asia,0,0,1,0,0
059zxg644,Europe,0,0,1,0,0
059zzdv42,Africa,0,0,1,0,0
05a01hn31,Europe,0,0,1,0,1
05a0bkt47,Africa,0,0,1,0,0
05a0dhs15,Europe,0,0,1,0,0
05a0mtz36,Asia,0,0,1,0,0
05a0ya142,Americas,0,0,1,0,0
05a10ec77,Americas,0,0,1,0,0
05a15fa50,Europe,0,0,1,0,0
05a15z872,Asia,0,0,1,0,0
05a18r864,Europe,0,0,1,0,0
05a1an246,Asia,0,0,1,0,0
05a1dws80,Europe,0,0,1,0,0
05a1nta88,Americas,0,0,1,0,0
05a1qpv97,Asia,0,0,1,1,1
05a1xb650,Asia,0,0,1,0,0
05a25vm86,Americas,0,0,1,0,0
05a260x64,Europe,0,0,1,0,0
05a28rw58,Europe,1,1,1,1,0
05a2agx14,Americas,0,0,1,0,0
05a2cfm07,Asia,0,0,1,0,1
05a2hgt53,Europe,0,0,1,0,0
05a2v3w63,Americas,0,0,1,0,0
05a2x2n50,Europe,0,0,1,0,0
05a2xtt59,Asia,0,0,1,0,0
05a33r812,Europe,0,0,1,0,0
05a33s425,Americas,0,0,1,0,0
05a353079,Europe,0,0,1,0,0
05a3efx98,Europe,0,0,1,0,0
05a3fka94,Europe,0,0,1,0,0
05a3ksk07,Asia,0,0,1,0,0
05a3mms16,Europe,0,0,1,0,0
05a3mwa69,Americas,0,0,1,0,0
05a3y1m41,Americas,0,0,1,0,0
05a3z6914,Americas,0,0,1,0,0
05a49e175,Europe,0,0,1,0,0
05a4cm665,Europe,0,0,1,0,0
05a4kwh70,Asia,0,0,1,0,0
05a4m8k76,Americas,0,0,1,0,0
05a4nj078,Europe,0,0,1,0,0
05a4p4j42,Europe,0,0,1,0,0
05a4pj207,Americas,0,0,1,0,0
05a4v8r91,Asia,0,0,1,0,0
05a550a57,Europe,0,0,1,0,0
05a55tn50,Americas,0,0,1,0,0
05a5cbz35,Americas,0,0,1,0,0
05a5d8x70,Europe,0,0,1,0,0
05a5dkj17,Europe,0,0,1,0,0
05a5k9h08,Europe,0,0,1,0,0
05a5s1z53,Europe,0,0,1,0,0
05a5w4v67,Asia,0,0,1,0,0
05a61hj73,Asia,0,0,1,0,0
05a637472,Africa,0,0,1,0,0
05a67cs45,Asia,0,0,1,0,0
05a68bd15,Asia,0,0,1,0,0
05a6z7k50,Americas,0,0,1,0,0
05a70k539,Europe,0,0,1,0,0
05a73mk94,Europe,0,0,1,0,0
05a76fs70,Americas,0,0,1,0,0
05a781r26,Europe,0,0,1,0,0
05a795p68,Europe,0,0,1,0,0
05a79ds67,Asia,0,0,1,0,0
05a7av867,Americas,0,0,1,0,0
05a7f9k79,Africa,0,0,1,0,1
05a7hcs31,Americas,0,0,1,0,0
05a7rhx54,Europe,0,0,1,0,0
05a7t9b67,Europe,0,0,1,0,0
05a87zb20,Europe,0,0,1,0,0
05a8c4g41,Americas,0,0,1,0,0
05a8e5154,Asia,0,0,1,0,0
05a8epj20,Europe,0,0,1,0,0
05a8hvs03,Europe,0,0,1,0,0
05a8r2n20,Americas,0,0,1,0,0
05a90fj07,Europe,0,0,1,0,0
05a92a023,Europe,0,0,1,0,0
05a94k872,Europe,0,0,1,0,0
05a99n355,Americas,0,0,1,0,0
05a9ar681,Americas,0,0,1,0,0
05a9hae73,Americas,0,0,1,0,0
05a9nb826,Americas,0,0,1,0,0
05a9sj961,Africa,0,0,1,0,0
05a9skj35,Asia,0,0,1,0,0
05aa5hg35,Americas,0,0,1,0,0
05aacdd70,Americas,0,0,1,0,0
05aah2q92,Americas,0,0,1,0,0
05aar4096,Europe,0,0,1,0,0
05aatnq11,Africa,0,0,1,0,0
05aav2h42,Asia,0,0,1,0,1
05ab3fa41,Europe,0,0,1,0,0
05ab5m237,Europe,0,0,1,0,0
05ab85w40,Americas,0,0,1,0,0
05aba1p21,Asia,0,0,1,0,0
05abbep66,Americas,0,0,1,1,1
05abbvq76,Americas,0,0,1,0,0
05abewn82,Americas,0,0,1,0,0
05abgg682,Europe,0,0,1,0,0
05abmv045,Europe,0,0,1,0,0
05abrn361,Europe,0,0,1,0,0
05abs3w97,Americas,0,0,1,0,0
05ac26z88,Americas,0,0,1,0,1
05acrxx45,Americas,0,0,1,0,0
05acs9g96,Europe,0,0,1,0,0
05acvka91,Americas,0,0,1,0,0
05acynk65,Africa,0,0,1,0,0
05aczzj13,Asia,0,0,1,0,0
05ad0gz88,Europe,0,0,1,0,0
05ad3wk38,Europe,0,0,1,0,0
05adajg67,Europe,0,0,1,0,0
05addee68,Americas,0,0,1,0,0
05adhha17,Africa,0,0,1,0,0
05adj5455,Americas,0,0,1,0,1
05adsq794,Americas,0,0,1,0,0
05aec4025,Europe,0,0,1,0,1
05aem0d44,Europe,0,0,1,0,0
05aemnj50,Europe,0,0,1,0,0
05aeshm06,Americas,0,0,1,0,0
05aevyc10,Asia,0,0,1,0,1
05af1fm66,Asia,0,0,1,0,0
05af63f35,Europe,0,0,1,0,0
05af73403,Americas,0,0,1,0,0
05afd6695,Asia,0,0,1,0,0
05afdpg81,Americas,0,0,1,0,0
05afhka30,Americas,0,0,1,0,0
05afmgm93,Europe,0,0,1,0,0
05afmzm11,Europe,0,0,1,0,0
05afnhv08,Asia,0,0,1,0,0
05afs3z13,Americas,0,0,1,0,0
05afz7j54,Americas,0,0,1,0,0
05ag62t55,Europe,0,0,1,0,0
05agddf32,Europe,0,0,1,0,0
05aghjq44,Americas,0,0,1,0,0
05agnp051,Americas,0,0,1,0,0
05agqdk49,Americas,0,0,1,0,0
05agrj919,Asia,0,0,1,0,0
05agtcg56,Americas,0,0,1,0,0
05ahcwz21,Asia,0,0,1,0,0
05ahdap62,Europe,0,0,1,0,0
05ahnsa78,Europe,0,0,1,0,0
05ahq3q81,Europe,0,0,1,0,0
05ahs5p53,Americas,0,0,1,0,0
05ahxa252,Asia,0,0,1,0,0
05ajbr617,Asia,0,0,1,0,0
05ajme216,Europe,0,0,1,0,0
05ajnv358,Asia,0,0,1,0,1
05ajv1r64,Asia,0,0,1,0,0
05ajyt645,Asia,0,0,1,0,0
05ak48w56,Americas,0,0,1,0,0
05ak8xb62,Americas,0,0,1,0,0
05akaw061,Americas,0,0,1,0,0
05akbpx97,Americas,0,0,1,0,0
05akcf597,Europe,0,0,1,0,0
05akcvn61,Asia,0,0,1,0,0
05akhmy90,Asia,0,0,1,0,1
05akjb009,Europe,0,0,1,0,0
05akpxs80,Europe,0,0,1,0,0
05akvb491,Asia,0,0,1,0,0
05akw7810,Americas,0,0,1,0,0
05am1q986,Europe,0,0,1,0,0
05am5g719,Europe,0,0,1,0,0
05am5k237,Africa,0,0,1,0,0
05am7x020,Asia,0,0,1,0,0
05am9gt90,Europe,0,0,1,0,0
05ama8095,Europe,0,0,1,0,0
05amk1r13,Europe,0,0,1,0,0
05amnwk22,Asia,0,0,1,0,1
05amrd548,Africa,0,0,1,0,0
05an5n875,Asia,0,0,1,0,0
05an61k54,Americas,0,0,1,0,0
05anb3b46,Europe,0,0,1,0,0
05anb7a53,Asia,0,0,1,0,0
05ancvs60,Asia,0,0,1,0,0
05angxc35,Americas,0,0,1,0,0
05anqtc62,Europe,0,0,1,0,0
05ans4e98,Europe,0,0,1,0,0
05anzrg13,Europe,0,0,1,0,0
05ap1tw43,Asia,0,0,1,0,0
05ap1vt50,Europe,0,0,1,0,0
05ap1zt54,Americas,0,0,1,0,0
05ap64c35,Africa,0,0,1,0,0
05ap66461,Americas,0,0,1,0,0
05ap9rf45,Asia,0,0,1,0,0
05apdps44,Europe,0,0,1,0,0
05apxxy63,Asia,1,1,1,1,1
05aq4y378,Europe,0,0,1,0,0
05aq6yn88,Americas,0,0,1,0,0
05aqahr97,Asia,0,0,1,1,0
05aqbwk58,Asia,0,0,1,0,0
05aqbyb84,Europe,0,0,1,0,0
05aqc8c91,Europe,0,0,1,0,0
05aqcx827,Europe,0,0,1,0,0
05aqjad88,Americas,0,0,1,0,0
05aqyve98,Europe,0,0,1,0,0
05ar38p21,Europe,0,0,1,0,0
05ar41694,Asia,0,0,1,0,0
05ar5fy68,Europe,0,0,1,0,0
05ar6z982,Americas,0,0,1,0,0
05ar8rn06,Asia,1,1,1,1,1
05arfhc56,Asia,0,0,1,0,1
05arhrm06,Asia,0,0,1,0,0
05arjae42,Asia,0,0,1,0,1
05arv2073,Asia,0,0,1,0,0
05arxpe18,Americas,0,0,1,0,0
05arzt710,Asia,0,0,1,0,0
05as0g053,Asia,0,0,1,0,0
05as1na60,Americas,0,0,1,0,0
05asdy483,Americas,0,0,1,0,0
05asf4e91,Americas,0,0,1,0,0
05asga947,Africa,0,0,1,0,0
05asn5035,Asia,0,0,1,0,0
05aspc753,Europe,0,0,1,0,0
05asvgp75,Americas,0,0,1,0,0
05at36m36,Americas,0,0,1,0,0
05at6ra83,Americas,0,0,1,0,0
05at6sw30,Americas,0,0,1,0,0
05atcw115,Europe,0,0,1,0,0
05ate2e14,Europe,0,0,1,0,0
05atemp08,Americas,0,0,1,0,1
05atez085,Asia,0,0,1,0,0
05atnc387,Americas,0,0,1,0,0
05atsxx57,Asia,0,0,1,0,0
05atz9219,Americas,0,0,1,0,0
05av08j02,Americas,0,0,1,0,0
05av30w60,Asia,0,0,1,0,0
05av3kx76,Asia,0,0,1,0,0
05av4b478,Asia,0,0,1,0,0
05av4bp24,Asia,0,0,1,0,0
05av6m066,Americas,0,0,1,0,0
05av6y173,Asia,0,0,1,0,0
05av9mn02,Europe,0,0,1,0,1
05avgjx06,Americas,0,0,1,0,0
05avj5s69,Asia,0,0,1,0,0
05avmsq62,Americas,0,0,1,0,0
05avn2m80,Europe,0,0,1,0,0
05avpf476,Asia,0,0,1,0,0
05avqph76,Americas,0,0,1,0,0
05avt0b71,Asia,0,0,1,0,0
05aw6p704,Europe,0,0,1,0,0
05aw7p057,Europe,0,0,1,0,0
05awecr05,Europe,0,0,1,0,0
05awqgz82,Asia,0,0,1,0,0
05awtjt98,Americas,0,0,1,0,0
05ax0z866,Asia,0,0,1,0,0
05ax1zq53,Africa,0,0,1,0,0
05ax2x637,Europe,0,0,1,0,0
05ax3zh38,Americas,0,0,1,0,1
05ax5pz51,Americas,0,0,1,0,0
05axs7x03,Americas,0,0,1,0,0
05axv8155,Americas,0,0,1,0,0
05axz5g38,Asia,0,0,1,0,0
05axzq880,Americas,0,0,1,0,0
05ay13t70,Europe,0,0,1,0,0
05ay23762,Asia,0,0,1,0,1
05aydvg23,Europe,0,0,1,0,0
05ayf4d73,Americas,0,0,1,0,0
05aykjy67,Asia,0,0,1,0,0
05aykvr94,Europe,0,0,1,0,0
05aymst21,Asia,0,0,1,0,0
05ayv2203,Americas,0,0,1,0,0
05ayy0v22,Americas,0,0,1,0,0
05ayzqh10,Asia,0,0,1,0,0
05az4r222,Americas,0,0,1,0,0
05az7em54,Americas,0,0,1,0,0
05az93f25,Europe,0,0,1,0,0
